# replication time (downloaded from Lawrence Nature 2013. Supplementary Table5)
chr	start	end	replication_time
1	112900001	113000000	364
1	113000001	113100000	335
1	113100001	113200000	355
1	113200001	113300000	325
1	113300001	113400000	251
1	113400001	113500000	196
1	113500001	113600000	276
1	113600001	113700000	338
1	113700001	113800000	455
1	113800001	113900000	448
1	113900001	114000000	437
1	114000001	114100000	581
1	114100001	114200000	623
1	114200001	114300000	530
1	114300001	114400000	398
1	114400001	114500000	406
1	114500001	114600000	545
1	114600001	114700000	596
1	114700001	114800000	594
1	114800001	114900000	474
1	114900001	115000000	352
1	115000001	115100000	264
1	115100001	115200000	304
1	115200001	115300000	394
1	115300001	115400000	472
1	115400001	115500000	596
1	115500001	115600000	601
1	115600001	115700000	555
1	115700001	115800000	474
1	115800001	115900000	558
1	115900001	116000000	540
1	116000001	116100000	543
1	116100001	116200000	601
1	116200001	116300000	604
1	116300001	116400000	639
1	116400001	116500000	627
1	116500001	116600000	575
1	116600001	116700000	538
1	116700001	116800000	489
1	116800001	116900000	437
1	116900001	117000000	443
1	117000001	117100000	464
1	117100001	117200000	418
1	117200001	117300000	359
1	117300001	117400000	431
1	117400001	117500000	468
1	117500001	117600000	540
1	117600001	117700000	536
1	117700001	117800000	566
1	117800001	117900000	534
1	117900001	118000000	564
1	118000001	118100000	526
1	118100001	118200000	540
1	118200001	118300000	557
1	118300001	118400000	512
1	118400001	118500000	506
1	118500001	118600000	596
1	118600001	118700000	644
1	118700001	118800000	741
1	118800001	118900000	830
1	118900001	119000000	905
1	119000001	119100000	911
1	119100001	119200000	938
1	119200001	119300000	929
1	119300001	119400000	984
1	119400001	119500000	979
1	119500001	119600000	927
1	119600001	119700000	948
1	119700001	119800000	873
1	119800001	119900000	779
1	119900001	120000000	720
1	120000001	120100000	672
1	120100001	120200000	599
1	120200001	120300000	579
1	120300001	120400000	581
1	120400001	120500000	560
1	120500001	120600000	510
1	120600001	120700000	390
1	120700001	120800000	NaN
1	120800001	120900000	NaN
1	120900001	121000000	NaN
1	121000001	121100000	NaN
1	121100001	121200000	528
1	121200001	121300000	581
1	121300001	121400000	691
1	121400001	121500000	719
1	121500001	121600000	NaN
1	121600001	121700000	NaN
1	121700001	121800000	NaN
1	121800001	121900000	NaN
1	121900001	122000000	NaN
1	122000001	122100000	NaN
1	122100001	122200000	NaN
1	122200001	122300000	NaN
1	122300001	122400000	NaN
1	122400001	122500000	NaN
1	122500001	122600000	NaN
1	122600001	122700000	NaN
1	122700001	122800000	NaN
1	122800001	122900000	NaN
1	122900001	123000000	NaN
1	123000001	123100000	NaN
1	123100001	123200000	NaN
1	123200001	123300000	NaN
1	123300001	123400000	NaN
1	123400001	123500000	NaN
1	123500001	123600000	NaN
1	123600001	123700000	NaN
1	123700001	123800000	NaN
1	123800001	123900000	NaN
1	123900001	124000000	NaN
1	124000001	124100000	NaN
1	124100001	124200000	NaN
1	124200001	124300000	NaN
1	124300001	124400000	NaN
1	124400001	124500000	NaN
1	124500001	124600000	NaN
1	124600001	124700000	NaN
1	124700001	124800000	NaN
1	124800001	124900000	NaN
1	124900001	125000000	NaN
1	125000001	125100000	NaN
1	125100001	125200000	NaN
1	125200001	125300000	NaN
1	125300001	125400000	NaN
1	125400001	125500000	NaN
1	125500001	125600000	NaN
1	125600001	125700000	NaN
1	125700001	125800000	NaN
1	125800001	125900000	NaN
1	125900001	126000000	NaN
1	126000001	126100000	NaN
1	126100001	126200000	NaN
1	126200001	126300000	NaN
1	126300001	126400000	NaN
1	126400001	126500000	NaN
1	126500001	126600000	NaN
1	126600001	126700000	NaN
1	126700001	126800000	NaN
1	126800001	126900000	NaN
1	126900001	127000000	NaN
1	127000001	127100000	NaN
1	127100001	127200000	NaN
1	127200001	127300000	NaN
1	127300001	127400000	NaN
1	127400001	127500000	NaN
1	127500001	127600000	NaN
1	127600001	127700000	NaN
1	127700001	127800000	NaN
1	127800001	127900000	NaN
1	127900001	128000000	NaN
1	128000001	128100000	NaN
1	128100001	128200000	NaN
1	128200001	128300000	NaN
1	128300001	128400000	NaN
1	128400001	128500000	NaN
1	128500001	128600000	NaN
1	128600001	128700000	NaN
1	128700001	128800000	NaN
1	128800001	128900000	NaN
1	128900001	129000000	NaN
1	129000001	129100000	NaN
1	129100001	129200000	NaN
1	129200001	129300000	NaN
1	129300001	129400000	NaN
1	129400001	129500000	NaN
1	129500001	129600000	NaN
1	129600001	129700000	NaN
1	129700001	129800000	NaN
1	129800001	129900000	NaN
1	129900001	130000000	NaN
1	130000001	130100000	NaN
1	130100001	130200000	NaN
1	130200001	130300000	NaN
1	130300001	130400000	NaN
1	130400001	130500000	NaN
1	130500001	130600000	NaN
1	130600001	130700000	NaN
1	130700001	130800000	NaN
1	130800001	130900000	NaN
1	130900001	131000000	NaN
1	131000001	131100000	NaN
1	131100001	131200000	NaN
1	131200001	131300000	NaN
1	131300001	131400000	NaN
1	131400001	131500000	NaN
1	131500001	131600000	NaN
1	131600001	131700000	NaN
1	131700001	131800000	NaN
1	131800001	131900000	NaN
1	131900001	132000000	NaN
1	132000001	132100000	NaN
1	132100001	132200000	NaN
1	132200001	132300000	NaN
1	132300001	132400000	NaN
1	132400001	132500000	NaN
1	132500001	132600000	NaN
1	132600001	132700000	NaN
1	132700001	132800000	NaN
1	132800001	132900000	NaN
1	132900001	133000000	NaN
1	133000001	133100000	NaN
1	133100001	133200000	NaN
1	133200001	133300000	NaN
1	133300001	133400000	NaN
1	133400001	133500000	NaN
1	133500001	133600000	NaN
1	133600001	133700000	NaN
1	133700001	133800000	NaN
1	133800001	133900000	NaN
1	133900001	134000000	NaN
1	134000001	134100000	NaN
1	134100001	134200000	NaN
1	134200001	134300000	NaN
1	134300001	134400000	NaN
1	134400001	134500000	NaN
1	134500001	134600000	NaN
1	134600001	134700000	NaN
1	134700001	134800000	NaN
1	134800001	134900000	NaN
1	134900001	135000000	NaN
1	135000001	135100000	NaN
1	135100001	135200000	NaN
1	135200001	135300000	NaN
1	135300001	135400000	NaN
1	135400001	135500000	NaN
1	135500001	135600000	NaN
1	135600001	135700000	NaN
1	135700001	135800000	NaN
1	135800001	135900000	NaN
1	135900001	136000000	NaN
1	136000001	136100000	NaN
1	136100001	136200000	NaN
1	136200001	136300000	NaN
1	136300001	136400000	NaN
1	136400001	136500000	NaN
1	136500001	136600000	NaN
1	136600001	136700000	NaN
1	136700001	136800000	NaN
1	136800001	136900000	NaN
1	136900001	137000000	NaN
1	137000001	137100000	NaN
1	137100001	137200000	NaN
1	137200001	137300000	NaN
1	137300001	137400000	NaN
1	137400001	137500000	NaN
1	137500001	137600000	NaN
1	137600001	137700000	NaN
1	137700001	137800000	NaN
1	137800001	137900000	NaN
1	137900001	138000000	NaN
1	138000001	138100000	NaN
1	138100001	138200000	NaN
1	138200001	138300000	NaN
1	138300001	138400000	NaN
1	138400001	138500000	NaN
1	138500001	138600000	NaN
1	138600001	138700000	NaN
1	138700001	138800000	NaN
1	138800001	138900000	NaN
1	138900001	139000000	NaN
1	139000001	139100000	NaN
1	139100001	139200000	NaN
1	139200001	139300000	NaN
1	139300001	139400000	NaN
1	139400001	139500000	NaN
1	139500001	139600000	NaN
1	139600001	139700000	NaN
1	139700001	139800000	NaN
1	139800001	139900000	NaN
1	139900001	140000000	NaN
1	140000001	140100000	NaN
1	140100001	140200000	NaN
1	140200001	140300000	NaN
1	140300001	140400000	NaN
1	140400001	140500000	NaN
1	140500001	140600000	NaN
1	140600001	140700000	NaN
1	140700001	140800000	NaN
1	140800001	140900000	NaN
1	140900001	141000000	NaN
1	141000001	141100000	NaN
1	141100001	141200000	NaN
1	141200001	141300000	NaN
1	141300001	141400000	NaN
1	141400001	141500000	NaN
1	141500001	141600000	NaN
1	141600001	141700000	NaN
1	141700001	141800000	NaN
1	141800001	141900000	NaN
1	141900001	142000000	NaN
1	142000001	142100000	NaN
1	142100001	142200000	NaN
1	142200001	142300000	NaN
1	142300001	142400000	NaN
1	142400001	142500000	NaN
1	142500001	142600000	NaN
1	142600001	142700000	866
1	142700001	142800000	927
1	142800001	142900000	909
1	142900001	143000000	866
1	143000001	143100000	NaN
1	143100001	143200000	NaN
1	143200001	143300000	916
1	143300001	143400000	NaN
1	143400001	143500000	802
1	143500001	143600000	824
1	143600001	143700000	NaN
1	143700001	143800000	NaN
1	143800001	143900000	375
1	143900001	144000000	507
1	144000001	144100000	540
1	144100001	144200000	NaN
1	144200001	144300000	NaN
1	144300001	144400000	NaN
1	144400001	144500000	NaN
1	144500001	144600000	462
1	144600001	144700000	NaN
1	144700001	144800000	NaN
1	144800001	144900000	480
1	144900001	145000000	431
1	145000001	145100000	439
1	145100001	145200000	388
1	145200001	145300000	426
1	145300001	145400000	371
1	145400001	145500000	169
1	145500001	145600000	172
1	145600001	145700000	230
1	145700001	145800000	214
1	145800001	145900000	NaN
1	145900001	146000000	NaN
1	146000001	146100000	433
1	146100001	146200000	416
1	146200001	146300000	NaN
1	146300001	146400000	NaN
1	146400001	146500000	NaN
1	146500001	146600000	710
1	146600001	146700000	722
1	146700001	146800000	737
1	146800001	146900000	724
1	146900001	147000000	588
1	147000001	147100000	505
1	147100001	147200000	573
1	147200001	147300000	618
1	147300001	147400000	623
1	147400001	147500000	605
1	147500001	147600000	NaN
1	147600001	147700000	NaN
1	147700001	147800000	511
1	147800001	147900000	402
1	147900001	148000000	NaN
1	148000001	148100000	331
1	148100001	148200000	NaN
1	148200001	148300000	380
1	148300001	148400000	NaN
1	148400001	148500000	NaN
1	148500001	148600000	NaN
1	148600001	148700000	551
1	148700001	148800000	582
1	148800001	148900000	NaN
1	148900001	149000000	779
1	149000001	149100000	NaN
1	149100001	149200000	567
1	149200001	149300000	647
1	149300001	149400000	578
1	149400001	149500000	480
1	149500001	149600000	NaN
1	149600001	149700000	NaN
1	149700001	149800000	519
1	149800001	149900000	560
1	149900001	150000000	451
1	150000001	150100000	341
1	150100001	150200000	309
1	150200001	150300000	197
1	150300001	150400000	182
1	150400001	150500000	163
1	150500001	150600000	152
1	150600001	150700000	149
1	150700001	150800000	178
1	150800001	150900000	188
1	150900001	151000000	172
1	151000001	151100000	165
1	151100001	151200000	150
1	151200001	151300000	184
1	151300001	151400000	174
1	151400001	151500000	163
1	151500001	151600000	176
1	151600001	151700000	173
1	151700001	151800000	255
1	151800001	151900000	212
1	151900001	152000000	157
1	152000001	152100000	225
1	152100001	152200000	349
1	152200001	152300000	468
1	152300001	152400000	548
1	152400001	152500000	671
1	152500001	152600000	700
1	152600001	152700000	752
1	152700001	152800000	818
1	152800001	152900000	804
1	152900001	153000000	748
1	153000001	153100000	704
1	153100001	153200000	602
1	153200001	153300000	556
1	153300001	153400000	401
1	153400001	153500000	279
1	153500001	153600000	186
1	153600001	153700000	183
1	153700001	153800000	175
1	153800001	153900000	161
1	153900001	154000000	222
1	154000001	154100000	184
1	154100001	154200000	149
1	154200001	154300000	185
1	154300001	154400000	236
1	154400001	154500000	319
1	154500001	154600000	337
1	154600001	154700000	403
1	154700001	154800000	559
1	154800001	154900000	396
1	154900001	155000000	224
1	155000001	155100000	214
1	155100001	155200000	193
1	155200001	155300000	194
1	155300001	155400000	177
1	155400001	155500000	247
1	155500001	155600000	185
1	155600001	155700000	167
1	155700001	155800000	152
1	155800001	155900000	179
1	155900001	156000000	174
1	156000001	156100000	213
1	156100001	156200000	180
1	156200001	156300000	211
1	156300001	156400000	187
1	156400001	156500000	201
1	156500001	156600000	166
1	156600001	156700000	180
1	156700001	156800000	179
1	156800001	156900000	208
1	156900001	157000000	244
1	157000001	157100000	350
1	157100001	157200000	423
1	157200001	157300000	502
1	157300001	157400000	628
1	157400001	157500000	676
1	157500001	157600000	764
1	157600001	157700000	820
1	157700001	157800000	829
1	157800001	157900000	778
1	157900001	158000000	676
1	158000001	158100000	589
1	158100001	158200000	602
1	158200001	158300000	711
1	158300001	158400000	833
1	158400001	158500000	902
1	158500001	158600000	929
1	158600001	158700000	940
1	158700001	158800000	966
1	158800001	158900000	985
1	158900001	159000000	914
1	159000001	159100000	866
1	159100001	159200000	785
1	159200001	159300000	737
1	159300001	159400000	699
1	159400001	159500000	699
1	159500001	159600000	646
1	159600001	159700000	602
1	159700001	159800000	497
1	159800001	159900000	403
1	159900001	160000000	310
1	160000001	160100000	365
1	160100001	160200000	386
1	160200001	160300000	355
1	160300001	160400000	358
1	160400001	160500000	526
1	160500001	160600000	590
1	160600001	160700000	634
1	160700001	160800000	618
1	160800001	160900000	583
1	160900001	161000000	441
1	161000001	161100000	250
1	161100001	161200000	234
1	161200001	161300000	229
1	161300001	161400000	293
1	161400001	161500000	247
1	161500001	161600000	448
1	161600001	161700000	503
1	161700001	161800000	504
1	161800001	161900000	420
1	161900001	162000000	388
1	162000001	162100000	292
1	162100001	162200000	410
1	162200001	162300000	381
1	162300001	162400000	391
1	162400001	162500000	248
1	162500001	162600000	193
1	162600001	162700000	191
1	162700001	162800000	293
1	162800001	162900000	396
1	162900001	163000000	540
1	163000001	163100000	636
1	163100001	163200000	691
1	163200001	163300000	794
1	163300001	163400000	852
1	163400001	163500000	899
1	163500001	163600000	957
1	163600001	163700000	967
1	163700001	163800000	965
1	163800001	163900000	960
1	163900001	164000000	925
1	164000001	164100000	910
1	164100001	164200000	906
1	164200001	164300000	860
1	164300001	164400000	715
1	164400001	164500000	594
1	164500001	164600000	514
1	164600001	164700000	570
1	164700001	164800000	624
1	164800001	164900000	590
1	164900001	165000000	614
1	165000001	165100000	678
1	165100001	165200000	749
1	165200001	165300000	797
1	165300001	165400000	723
1	165400001	165500000	623
1	165500001	165600000	574
1	165600001	165700000	408
1	165700001	165800000	406
1	165800001	165900000	403
1	165900001	166000000	547
1	166000001	166100000	633
1	166100001	166200000	733
1	166200001	166300000	845
1	166300001	166400000	880
1	166400001	166500000	899
1	166500001	166600000	935
1	166600001	166700000	940
1	166700001	166800000	869
1	166800001	166900000	773
1	166900001	167000000	681
1	167000001	167100000	611
1	167100001	167200000	526
1	167200001	167300000	514
1	167300001	167400000	569
1	167400001	167500000	558
1	167500001	167600000	506
1	167600001	167700000	405
1	167700001	167800000	319
1	167800001	167900000	238
1	167900001	168000000	290
1	168000001	168100000	417
1	168100001	168200000	391
1	168200001	168300000	299
1	168300001	168400000	293
1	168400001	168500000	391
1	168500001	168600000	404
1	168600001	168700000	440
1	168700001	168800000	433
1	168800001	168900000	432
1	168900001	169000000	448
1	169000001	169100000	453
1	169100001	169200000	416
1	169200001	169300000	448
1	169300001	169400000	491
1	169400001	169500000	487
1	169500001	169600000	415
1	169600001	169700000	478
1	169700001	169800000	597
1	169800001	169900000	614
1	169900001	170000000	624
1	170000001	170100000	743
1	170100001	170200000	740
1	170200001	170300000	751
1	170300001	170400000	773
1	170400001	170500000	831
1	170500001	170600000	799
1	170600001	170700000	883
1	170700001	170800000	921
1	170800001	170900000	1001
1	170900001	171000000	998
1	171000001	171100000	965
1	171100001	171200000	1004
1	171200001	171300000	968
1	171300001	171400000	891
1	171400001	171500000	842
1	171500001	171600000	793
1	171600001	171700000	716
1	171700001	171800000	718
1	171800001	171900000	677
1	171900001	172000000	643
1	172000001	172100000	580
1	172100001	172200000	527
1	172200001	172300000	456
1	172300001	172400000	408
1	172400001	172500000	400
1	172500001	172600000	450
1	172600001	172700000	506
1	172700001	172800000	505
1	172800001	172900000	488
1	172900001	173000000	439
1	173000001	173100000	466
1	173100001	173200000	492
1	173200001	173300000	454
1	173300001	173400000	446
1	173400001	173500000	390
1	173500001	173600000	335
1	173600001	173700000	423
1	173700001	173800000	417
1	173800001	173900000	385
1	173900001	174000000	318
1	174000001	174100000	353
1	174100001	174200000	330
1	174200001	174300000	417
1	174300001	174400000	535
1	174400001	174500000	686
1	174500001	174600000	823
1	174600001	174700000	911
1	174700001	174800000	938
1	174800001	174900000	882
1	174900001	175000000	828
1	175000001	175100000	672
1	175100001	175200000	612
1	175200001	175300000	583
1	175300001	175400000	629
1	175400001	175500000	615
1	175500001	175600000	611
1	175600001	175700000	684
1	175700001	175800000	738
1	175800001	175900000	756
1	175900001	176000000	824
1	176000001	176100000	927
1	176100001	176200000	929
1	176200001	176300000	822
1	176300001	176400000	765
1	176400001	176500000	742
1	176500001	176600000	616
1	176600001	176700000	741
1	176700001	176800000	799
1	176800001	176900000	863
1	176900001	177000000	873
1	177000001	177100000	915
1	177100001	177200000	940
1	177200001	177300000	900
1	177300001	177400000	909
1	177400001	177500000	901
1	177500001	177600000	895
1	177600001	177700000	846
1	177700001	177800000	740
1	177800001	177900000	623
1	177900001	178000000	499
1	178000001	178100000	401
1	178100001	178200000	353
1	178200001	178300000	435
1	178300001	178400000	418
1	178400001	178500000	348
1	178500001	178600000	299
1	178600001	178700000	331
1	178700001	178800000	393
1	178800001	178900000	434
1	178900001	179000000	352
1	179000001	179100000	244
1	179100001	179200000	301
1	179200001	179300000	306
1	179300001	179400000	336
1	179400001	179500000	451
1	179500001	179600000	593
1	179600001	179700000	613
1	179700001	179800000	479
1	179800001	179900000	364
1	179900001	180000000	222
1	180000001	180100000	211
1	180100001	180200000	207
1	180200001	180300000	254
1	180300001	180400000	344
1	180400001	180500000	445
1	180500001	180600000	353
1	180600001	180700000	454
1	180700001	180800000	589
1	180800001	180900000	422
1	180900001	181000000	398
1	181000001	181100000	253
